speech,label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_9,mfcc_10,mfcc_12,mfcc_14,mfcc_15,mfcc_17,mfcc_19,mfcc_20,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,chroma_1,chroma_8,spectral_1,spectral_2
data/Sad_Female/ws_sad_22.wav,sad,-535.0873,158.74542,-13.356012,36.992405,-2.3862228,9.562407,27.580032,18.87469,-11.259211,12.436521,-1.8444922,-2.5671332,-4.011217,-3.4189649,-1.2373048,3.8389165,-0.72194505,1.206534,0.28236085,-5.9349794,-1.2424514,2.8000538,3.4425812,-1.6337653,0.26505607,6.4295306,1.5319378,3.3930538,3.0083177,3.902249,0.7681917,-0.7162286,-2.9541004,0.5193518,0.45816773,21.672123182396998,15.607203004729092
data/Sad_Female/jt_sadness_1.wav,sad,-245.4341,145.04019,-76.17051,40.587162,-33.790646,-27.968552,-1.8314406,1.2190485,-24.81145,-5.177906,-8.332283,-9.805671,-0.92000896,-6.540954,-7.4494677,-4.8788104,-13.054725,-6.2209086,-4.52525,-4.4135733,4.590726,-2.635612,5.2838364,3.846233,-2.5866086,5.7644043,-1.7719893,-0.7565507,-5.206855,0.6026461,-5.8051343,-4.6959953,-2.6137369,0.41682127,0.38773423,30.016593549435207,17.490327698530344
data/Sad_Female/ws_sad_36.wav,sad,-564.5267,150.34015,-5.1720495,54.358826,4.1022277,10.025057,29.354628,16.49284,-16.331968,6.6722245,-3.1531267,-6.2722483,1.6561617,-3.8795297,-4.7365713,3.944011,-4.820905,0.44587556,0.6856789,-11.836486,1.5492874,4.0821185,-1.3749491,0.20615457,-0.77315605,4.4513965,1.5868857,-1.0048631,0.89938086,6.0430694,4.9386415,0.9365744,2.6821797,0.37554848,0.40958086,23.894820126520777,17.032420840810595
data/Sad_Female/sad_xn_1.wav,sad,-508.8946,175.47034,-28.224607,48.798233,1.071784,-2.052289,15.066054,7.412929,-1.9318602,2.4397388,6.5299673,-2.3516588,5.7261195,-2.8549685,-2.736438,2.309835,-1.3902079,-1.2321024,-1.7626187,-2.2823186,3.738532,-2.7155042,-2.2934008,0.27256724,-1.726133,1.9827617,2.069847,4.5465355,6.1281133,8.582795,3.7649908,4.9668436,4.616754,0.2729198,0.54227495,27.66839059640269,15.292846739753575
data/Sad_Female/ws_sad_37.wav,sad,-553.83496,138.59601,-18.494238,49.4756,5.5924444,7.733031,16.410427,28.833952,-12.640647,11.946899,-1.490999,-2.3957522,0.88763463,-1.2124738,-7.671073,7.9422793,-3.2754374,3.2773626,4.1670804,-5.7114267,5.3892593,2.116931,2.2740395,5.4387574,0.34483793,5.4239407,0.9846007,-0.6630012,-2.2239108,3.85094,1.73106,-3.3541656,-1.1550933,0.47070366,0.42903966,21.33099309143302,16.841195522041964
data/Sad_Female/ws_sad_23.wav,sad,-537.99255,143.51942,-11.546829,58.42173,11.24062,8.19436,19.491701,22.65022,-16.382267,8.247367,0.15814236,0.058571976,-0.070086434,-5.0668445,-3.9051259,2.0430927,-4.5620093,4.148017,3.077149,-11.802535,2.0758789,5.8263507,0.9245078,3.8523974,1.9469132,6.735604,5.8063636,2.54815,2.843017,4.7008886,-0.09477821,-4.726228,0.16630484,0.4575406,0.4175371,23.608907765364552,17.08185641591777
data/Sad_Female/jt_sadness_10.wav,sad,-320.4477,136.17935,-85.80676,54.247097,-21.19255,-27.693848,-6.4340267,10.102027,-28.797724,-3.6528728,-4.4605985,-5.5741754,-1.2659957,-3.2645779,-3.4540236,-5.3293476,-10.566881,-5.0852165,-5.168412,-4.8381944,4.6054244,-1.6957872,5.7463536,4.075735,-4.445129,0.18889295,-6.2260046,-3.9367123,-5.8293943,-0.40369496,-5.406341,-3.8384635,-3.5207179,0.48362312,0.3374388,31.226346992794863,16.063679853392642
data/Sad_Female/jt_sadness_12.wav,sad,-354.39474,147.56354,-74.95245,57.07812,-42.19352,-36.640583,-1.4039949,3.4834268,-24.842102,-4.5763674,-6.150706,-6.914805,2.8834255,-4.9044933,-3.53848,-4.1469293,-7.592541,-1.7152954,-1.710598,-1.8771541,4.6456428,-4.8886075,-1.0225966,-2.7073748,-6.898327,-0.13030857,-6.351927,-4.9416428,-6.325088,1.1743045,-3.383283,-4.03587,-3.8990574,0.53247947,0.45214745,30.49002192371335,15.922287841711283
data/Sad_Female/ws_sad_35.wav,sad,-547.99194,150.06956,-9.801056,49.630543,7.2295723,11.435119,19.388193,27.02195,-12.337273,7.139514,-0.012575238,-6.4023232,2.949135,-4.4365535,-6.216943,4.761457,-3.111702,2.148891,3.410259,-7.8883677,-1.2106534,4.0179825,3.5556533,0.1710568,-0.88219136,3.6882522,2.114908,2.9763203,2.554208,4.4729757,-0.3047685,-0.6228392,-0.25906864,0.5298561,0.53448135,22.740104559672215,16.263282704029752
data/Sad_Female/jt_sadness_2.wav,sad,-245.21022,108.11934,-94.1782,40.947636,-29.954063,-26.663546,-6.1420703,8.15804,-21.876556,-5.9750113,-5.5289364,-13.700558,-1.0236214,-5.720351,-5.710299,-2.169298,-7.7596188,-0.8408019,-2.539647,2.0165958,6.815679,-2.8729963,8.655583,2.2491856,-3.801716,6.939915,-1.8324311,1.3091707,-3.287572,2.8063257,-3.8367293,-2.1970835,-1.9231498,0.44730833,0.38053074,29.28261237761718,17.912988453353748
data/Sad_Female/ws_sad_21.wav,sad,-540.3027,126.69868,-7.032123,55.090836,18.228394,9.473681,23.249514,16.522522,-10.102741,-1.1197083,-6.658083,-2.8205712,-7.1497827,-3.8858566,-3.0670235,3.3027985,-1.4724764,-1.910767,-4.166222,-2.2857726,3.222309,-3.9310396,0.5557226,4.3710995,-1.7564055,3.5877674,5.4110365,3.2449481,5.694418,4.374104,-0.54937184,-0.4848842,-2.157158,0.4369384,0.4640354,22.455365655724368,17.482120549234818
data/Sad_Female/ws_sad_09.wav,sad,-552.2446,131.03008,-16.696503,54.259247,21.047806,11.369867,19.466843,14.398293,-7.480884,3.8370285,-5.5834503,-4.573596,-4.0348773,3.6651733,-7.6868153,7.1097383,-2.528006,-1.7386376,1.955577,-7.112973,-1.9134704,3.5187957,0.35631013,-3.1027255,-1.1246939,2.0969548,0.6322513,2.2221289,1.3673335,4.0775304,-0.09894042,1.19218,0.5936485,0.4289801,0.43386146,23.54448867504686,16.12831630030339
data/Sad_Female/sad_xn_2.wav,sad,-482.421,173.12238,-20.803158,52.774506,-3.5784118,-6.9266257,16.25403,4.210784,-4.16972,4.142597,3.1510296,-1.4514914,5.4776497,-1.3568282,-5.1085143,2.7616975,-3.736702,-1.7990502,-0.14234152,-4.614496,2.9616878,-1.7857625,-2.5618577,0.7484735,-3.4246922,-0.26190937,-0.4102982,0.5935602,3.893239,7.279545,4.8757286,5.2162437,7.535537,0.28095365,0.5304614,29.142301064630974,13.888166813655772
data/Sad_Female/sad_xn_3.wav,sad,-467.69205,178.07364,-42.379208,46.06148,-6.400707,-10.476122,21.584404,10.171918,-2.7992284,5.5325775,1.1308548,-4.1552267,8.210474,-2.1972427,2.915172,-1.6497949,-2.7630105,0.033072494,-1.0306296,-3.5330586,3.3745186,0.5503391,1.3175305,1.17141,-1.8023461,2.9339707,1.35968,0.8068852,4.4237785,7.1345553,4.694771,6.0241303,5.180649,0.3222861,0.41414353,27.515889991249583,13.406413984275586
data/Sad_Female/ws_sad_08.wav,sad,-570.5934,138.8734,2.6503568,56.167007,14.272419,12.386587,23.256847,15.997024,-8.744385,-1.4911172,-6.626261,-4.175369,-3.9619064,-0.3552668,-6.471342,4.541527,-4.0309453,-0.18513547,-0.82825154,-7.656735,-2.4909391,-0.36951095,2.2491817,-1.3584346,-2.5927753,4.6088886,2.5474126,3.1173537,5.001554,4.488391,0.21781991,2.0899508,-0.29861873,0.39327407,0.47355926,24.076146961827206,17.868478008987687
data/Sad_Female/jt_sadness_3.wav,sad,-325.74124,124.74052,-70.93738,25.320057,-21.179848,-14.674669,-6.5513673,-0.015406917,-20.973583,-6.9115715,-5.1747932,-11.972432,-0.10680803,-7.3718715,-5.739288,-3.5370128,-7.001154,0.5762261,1.2975941,2.2035012,5.2884746,-3.931304,3.4333665,2.9008331,-1.2322499,4.6129217,-2.911398,-2.9956825,-3.6314645,2.0357049,-3.5825233,-2.9653618,-2.7047105,0.45505902,0.27680382,26.9401989209456,15.58775926531446
data/Sad_Female/ws_sad_20.wav,sad,-571.50415,128.03296,-18.350756,47.504494,7.339895,12.039582,21.272457,25.926567,-7.419834,10.940934,-0.5219022,-1.6600239,-1.0247507,-1.3489243,-4.744356,8.219683,0.69433355,1.8579925,4.369925,-6.5393004,-0.714525,3.6469774,1.4459023,1.0395807,0.3397109,2.437982,1.8854841,3.483769,-0.5881138,3.8022978,-0.12048752,-3.665455,-0.99277145,0.5705131,0.42003572,21.34560670773159,14.733839137622727
data/Sad_Female/ws_sad_34.wav,sad,-549.756,133.30261,-13.418976,52.93657,5.6253777,10.213634,22.128468,25.517586,-13.517181,11.367435,-0.19123659,-1.1083331,1.3079875,-4.0862384,-3.247376,4.984297,-0.7690289,2.3254554,0.44049507,-10.354579,1.7291157,4.1899214,-0.7652614,0.17771384,-0.19474447,2.775495,0.3633456,1.1299692,3.5778687,6.2587748,1.4463384,-1.1274471,1.1865741,0.43791097,0.4730766,23.644231319868958,16.042056308966046
data/Sad_Female/jt_sadness_13.wav,sad,-340.06912,150.77634,-61.98749,41.76597,-40.22041,-28.317612,0.9698397,3.0667856,-30.821127,-6.174516,-4.656259,-5.4185433,0.91248393,-7.68323,-3.5060914,-4.244126,-10.328014,-6.1890597,-7.523557,-8.612344,0.37038678,-3.9748883,6.617752,7.1174617,-1.7908989,2.7846417,-6.6253915,-6.368806,-4.8629913,0.7815865,-3.268612,-5.572417,-3.492109,0.40819302,0.2601395,31.16979846753817,16.160007816456083
data/Sad_Female/jt_sadness_17.wav,sad,-385.52832,122.16777,-70.41323,32.153667,-27.168036,-21.27008,-6.752015,6.1307383,-27.42367,-7.0342474,-1.8016258,-7.0842,1.4108438,-6.3004313,-3.8586698,-3.0777729,-7.7759223,-3.7608852,-3.9555442,-8.204856,-2.1268315,-5.4166627,1.1127871,3.5352995,2.008452,7.1683087,1.1896687,1.1840416,-4.002308,1.8558564,-2.2737455,-2.513793,-2.1424644,0.35768875,0.28994888,29.8310282428544,14.998906046765855
data/Sad_Female/ws_sad_18.wav,sad,-545.1952,147.95508,-11.424249,49.32581,6.327323,15.511314,26.370745,22.5401,-7.4084096,6.741271,-2.975808,-1.5125171,-4.7614627,-4.375054,-0.8985882,0.6432626,-2.51523,1.8753395,-1.7783425,-7.7918024,-1.2374321,0.41008303,1.4262505,-2.332268,-1.240741,4.436879,-0.7243967,2.543017,0.74467,7.6557364,2.6039124,-0.4079672,-0.15596536,0.49362996,0.564373,22.53473919433905,16.05931299444544
data/Sad_Female/ws_sad_30.wav,sad,-575.643,132.23471,-10.447259,46.06099,7.699532,10.8895035,22.521128,19.590517,-9.157648,4.891463,-2.948869,-3.8756216,0.91893893,-4.4635825,-1.9073355,3.94292,0.77017677,2.8147602,1.5244312,-5.8253965,1.5772582,5.644163,1.8125471,-1.3965548,0.99323684,4.0466332,-0.47946712,0.95704687,0.9337823,3.8509188,-0.36243638,-4.2854443,-1.7956574,0.5054645,0.44498992,20.94666491941124,15.97184604408407
data/Sad_Female/ws_sad_24.wav,sad,-579.89905,146.46243,4.200878,51.416634,6.7041035,13.75814,28.762657,16.594269,-6.4972854,1.3980904,-4.9966054,-8.457367,-4.683852,2.9116917,-5.398065,2.2514465,-4.087232,2.2158256,-1.7468185,-6.1255445,2.9211934,1.2050275,4.7803392,4.9858427,1.1088588,2.9638808,-0.53911155,2.525062,0.37376937,4.534279,-0.5052876,-1.4217596,-0.5786702,0.45413503,0.37535128,23.115550690674922,16.606578504729587
data/Sad_Female/jt_sadness_7.wav,sad,-326.83997,132.085,-72.04644,44.40777,-34.011597,-23.648806,-3.7572632,5.1127253,-29.262589,-8.541944,-3.4265544,-7.205042,-3.1011581,-5.3460674,-5.333827,-7.129932,-15.134626,-6.523737,-7.8034697,-10.153931,-0.14316007,-6.3834453,1.4187193,2.639633,-1.0374364,7.611736,4.2632217,7.43707,-1.4125764,1.8202986,-2.7358084,-1.497257,-2.203303,0.2845878,0.31318435,33.562464431708015,16.050419366443254
data/Sad_Female/sad_xn_7.wav,sad,-477.8756,179.59741,-27.293758,51.454327,-6.569588,-2.7542908,17.67334,10.146693,-4.2124114,1.2202991,8.230786,-4.540451,10.721432,-4.046926,-2.8411827,0.54492795,-5.2705836,2.7831416,-1.4940795,-5.3337426,6.352738,-2.4576714,-0.60384065,2.2848544,-2.3179934,4.2143426,-0.6736712,0.6438819,0.09806642,4.405093,3.2785466,4.0942397,9.243488,0.26664492,0.42084983,28.521490513040995,13.852009600214462
data/Sad_Female/sad_xn_6.wav,sad,-462.58694,188.26643,-36.318764,48.99958,1.7878282,-15.504492,21.044373,-0.77376896,0.7170097,3.0082197,-1.8355907,1.6193569,2.038031,-3.5001163,-1.5672119,0.26782855,0.96045977,-3.4565842,-3.2022202,0.24720682,3.7715235,2.0695877,5.0830374,6.1018677,3.6416862,6.376401,5.1073637,3.6979182,5.908323,6.1287055,3.1189947,3.5353408,2.6366565,0.27147326,0.44571906,27.14889200484862,14.811682403616055
data/Sad_Female/ws_sad_25.wav,sad,-538.719,140.81876,-12.850958,46.702538,3.0155485,10.788715,22.798994,19.55445,-11.151202,4.379684,3.8515766,-3.2822704,-4.005235,-3.5758305,-3.2245944,2.8792348,-0.8851091,3.898351,-2.3892117,-4.609703,2.5488236,-2.1692402,2.3329277,2.0305338,-0.9813537,3.6016319,0.9647745,3.573232,-0.767413,4.314685,0.41757044,0.12187284,-1.6569273,0.5715137,0.44116044,22.129755214591885,15.008342190438713
data/Sad_Female/jt_sadness_6.wav,sad,-339.8887,124.63251,-71.44615,57.36483,-17.749935,-28.308838,-6.2440877,5.0951343,-24.629665,-5.2964005,-7.584696,-7.7647376,-1.5545928,-5.8970637,-3.5623856,-6.5904956,-9.883127,-2.6977975,-2.38837,-3.7132452,2.3242304,-3.7292006,1.692472,0.9589574,-2.6936486,3.0584185,-1.4526788,-0.33860338,-5.2538,0.31102857,-4.5050573,-2.6609995,-2.4592586,0.48052645,0.3595065,29.248708263529384,15.350013172727117
data/Sad_Female/ws_sad_31.wav,sad,-571.06433,132.7036,-10.68491,53.195244,12.636611,9.662592,23.531189,22.753712,-8.761042,5.065933,0.07938435,-1.6455697,1.428142,-5.0107536,-0.789901,4.414504,1.3285658,5.83873,1.2511736,-8.40726,1.8718889,2.8450096,2.1055505,2.712926,-1.3083029,4.8236423,2.6225502,-0.8549745,1.5682809,3.2801287,0.39900696,-4.317512,-0.5113864,0.55046177,0.49850842,22.446189064448305,15.05896276749898
data/Sad_Female/ws_sad_19.wav,sad,-589.7232,139.04439,7.5463557,42.46676,16.4133,13.264394,22.797934,17.948101,-9.507576,-0.8930416,-3.5453098,-3.329118,-4.476247,-3.8446412,-5.7219124,6.3367176,-0.5044478,-0.7383264,0.00664667,-7.750037,-3.8930557,2.3282456,4.0174313,1.6765196,1.3970662,4.7788515,1.9567194,2.3636653,4.1371493,4.274228,0.8049636,0.5916736,-0.9620816,0.38595527,0.48323047,23.0845737000583,17.54555512407015
data/Sad_Female/jt_sadness_16.wav,sad,-353.29007,123.979645,-81.60919,38.688362,-27.291945,-29.046364,-10.169137,6.487102,-26.041758,-7.064907,0.39746633,-10.460421,2.2030945,-3.3687832,-1.618065,-1.6425099,-8.134747,-1.6659464,-2.9158354,-3.463827,2.9839075,-4.629705,3.2058544,-1.4717652,-7.735489,0.9554006,-6.819515,-2.8451293,-7.289639,0.58319855,-3.7828634,-2.7966948,-0.3020431,0.5102324,0.2905965,29.131724582507285,15.360055975699908
data/Sad_Female/jt_sadness_14.wav,sad,-326.8342,129.72607,-52.777786,47.627144,-23.600105,-32.430553,-2.7381506,-7.0607767,-28.003223,-8.809346,-1.5648277,-5.9809556,-3.4319854,-4.854553,-8.311732,-4.0566835,-12.633442,-3.0102162,-3.719493,-5.792856,3.9646719,-4.0503,0.9968566,1.5157698,-3.6628962,3.3812973,-2.067703,0.39818433,-6.4478936,0.3900528,-3.5348568,-3.6405253,0.4672451,0.35429418,0.4265984,31.282068873056684,15.700069965728568
data/Sad_Female/jt_sadness_4.wav,sad,-287.96994,127.28305,-76.97406,33.026737,-24.074293,-32.20648,-8.194977,-4.7710657,-20.16292,-10.520347,-3.9747226,-10.818663,-0.22785477,-7.644163,-4.259567,-5.2409253,-7.2403665,-5.117613,-1.7835168,2.4081402,6.348314,1.508614,8.608214,5.2947807,-0.59583837,5.904281,0.7493157,-0.43241376,-4.6481233,-0.15851831,-2.4787207,-0.28737175,-2.6911793,0.45802516,0.25711685,27.85675017653597,18.101323785172177
data/Sad_Female/ws_sad_27.wav,sad,-563.302,147.6781,0.8760395,57.525105,14.027164,7.9904504,21.434221,20.938364,-23.542828,6.771095,1.2796998,-2.674986,5.1836877,-5.3191257,2.7789922,5.48191,0.04289972,-3.3858745,1.3363742,-9.264399,-1.1537921,3.2365196,-4.6855135,-1.3323005,-1.103738,-0.83164036,-0.4143256,-1.6800889,3.5910437,3.1733093,4.8286195,5.828153,3.3365188,0.48277485,0.38185546,23.479885619684545,14.840557672977383
data/Sad_Female/ws_sad_33.wav,sad,-541.62946,130.79372,-17.12531,56.92813,2.9784133,8.950039,20.541155,28.495064,-13.420319,9.319404,3.0364575,-5.1078615,4.7512856,-5.2693143,-3.5385315,6.363482,-2.495964,2.0892315,3.4659743,-7.7028,2.3868399,5.3822527,1.9846334,1.3143626,0.67528385,3.793008,-0.065356866,0.15663567,1.1765178,4.854157,-0.84370774,-1.7890815,1.2070116,0.4776462,0.48535252,22.085237029530624,15.551807852020728
data/Sad_Female/sad_xn_4.wav,sad,-458.1877,182.5984,-43.670055,49.725037,-3.2585557,6.433709,20.3475,11.538541,-6.2945604,3.8286438,6.5084085,4.802454,9.032504,-1.9496005,-1.8942255,-1.6371549,-3.8772666,2.0087953,-2.1739645,-0.71933573,2.9928443,-6.465439,1.4535869,-2.039249,-5.9073777,3.1850867,-2.1108556,1.9576445,1.1796392,8.993743,5.2106047,8.086815,9.606077,0.3549453,0.47073624,28.346932643272535,13.37247439336598
data/Sad_Female/sad_xn_5.wav,sad,-456.79276,184.11142,-37.517532,57.064438,-9.551093,-5.408288,17.622204,9.394745,-2.5788198,4.599751,4.028614,-3.619336,11.766513,-2.7358568,-0.67352235,-2.4664404,-2.2058556,0.9582692,-3.5864582,-0.88697416,4.6656423,-2.8691611,1.2438197,-1.6028192,-2.6873195,3.6781843,-0.59028804,3.5534785,2.1333194,9.036978,2.656539,4.135114,2.3486805,0.32594922,0.6318121,27.137507477248427,12.51821599053946
data/Sad_Female/ws_sad_32.wav,sad,-543.3414,151.5007,-20.482244,50.50662,7.5632358,15.084553,22.564713,27.736467,-7.5967274,7.6728487,1.420061,-1.2987144,-1.348751,-0.2642219,-4.960644,6.8614726,-0.82232654,4.280457,1.478628,-8.02881,1.3279736,3.4928823,4.2037272,-2.2410445,-4.931962,4.9201255,0.8884665,0.69252056,4.427755,7.07546,0.5084575,0.23487674,-0.31004038,0.5506737,0.53269297,22.180387830930147,15.61860818152063
data/Sad_Female/jt_sadness_5.wav,sad,-339.8208,130.62392,-86.37754,44.4705,-32.443165,-28.747849,-2.675398,1.2669165,-27.456902,1.0306134,-6.6405,-12.602768,1.4548864,-8.052948,-7.0649333,-6.234461,-13.066713,-6.1276555,-6.818775,-8.1406555,-2.0372057,-9.762042,-1.0020409,0.927459,-0.88098097,6.670633,1.2473358,4.260925,-0.57514393,5.453002,-1.8422935,-1.3237064,-2.3987412,0.42884234,0.44977647,32.975009528480534,17.31842163045807
data/Sad_Female/ws_sad_26.wav,sad,-571.48535,156.99147,2.962772,44.4796,4.421889,8.914017,22.102613,21.379242,-11.736384,6.7207766,-1.0104518,-2.77075,-3.212693,-7.330647,-0.35601693,1.9752718,0.5561411,2.7255695,-0.8008001,-6.406432,1.0913583,1.6512971,1.330713,0.8979526,-0.32229355,3.9437265,-0.43345156,0.13818102,0.45023194,3.389782,2.0068402,-1.3465288,1.2254277,0.45662624,0.4339782,22.527986294289363,16.837378747526156
data/Sad_Female/jt_sadness_15.wav,sad,-351.472,136.52727,-87.94276,43.81829,-28.459349,-26.189547,-4.1300893,0.8399954,-32.109768,-10.323817,0.53440386,-14.045449,-2.975438,-1.3004035,-10.076887,-2.0757148,-15.174375,-1.3284093,-5.839075,-6.8683724,6.863683,-2.527883,8.160858,3.1905336,-3.6626859,6.010002,-4.614435,1.4807483,-7.0708113,2.6840801,-4.458435,-2.114408,-0.96404594,0.4077725,0.33904836,29.22103185213464,16.14118946192544
data/Sad_Female/sad_xn_12.wav,sad,-468.45352,181.45839,-40.81242,64.34145,-5.2106423,-11.697091,21.095148,7.3973174,-0.5856137,10.930863,3.200846,0.24089548,5.6881146,0.90624076,0.028320018,3.4632404,-2.5342846,3.280956,0.5535734,-4.5654106,5.901005,0.13559349,0.25788212,1.909346,-1.6100327,4.763035,2.376351,4.4708543,4.8546247,10.01616,6.033545,3.039703,5.6344314,0.36368743,0.534393,27.685828443657577,13.304107597310615
data/Sad_Female/sad_xn_13.wav,sad,-454.44766,164.16168,-7.5932927,36.371048,6.9561963,-13.233945,8.703272,-1.6270286,1.05025,-0.19280384,-1.7998774,-3.2186706,1.7505068,-1.2545217,0.8501108,-0.29983655,-0.63531154,-2.329786,-0.90863466,2.7159522,5.4449086,2.8845534,3.4073303,3.0875669,-0.21772267,2.00663,4.2746787,3.9830017,3.7988055,3.326015,-0.24323367,1.2116696,2.8947465,0.41353992,0.46104968,24.422942623518395,13.746421839172282
data/Sad_Female/sad_xn_11.wav,sad,-487.69928,183.15462,-31.221874,46.95407,0.7680758,-11.239104,15.414153,7.668442,2.026297,5.7836494,2.2881103,-3.3041968,4.349688,-3.0218792,1.9920157,-0.90411013,-0.5837274,-0.10027023,-3.818243,-4.759742,3.4547162,0.37333965,-0.8047382,0.11821803,-0.9885363,3.8651822,4.0964465,5.6794686,6.2858143,8.069253,2.3693027,0.6690881,3.971597,0.28455722,0.5569037,27.482433363507244,13.809430252110621
data/Sad_Female/sad_xn_10.wav,sad,-485.64536,160.26184,-16.026453,48.23684,13.945158,-18.539394,13.53282,-6.7279816,1.9871554,-3.347826,-4.2366667,-5.392044,-0.019423353,-2.309049,-1.7274084,-3.9256234,-1.4032978,-2.475332,-4.738681,-1.0572354,4.3934703,2.659775,4.2259707,7.169504,5.650783,6.674418,7.2592144,6.0032835,5.231621,5.6743555,1.2970308,0.23730908,3.627608,0.2519194,0.32816574,26.88735091032047,15.791952164312114
data/Sad_Female/sad_xn_14.wav,sad,-457.01642,176.51141,-28.64681,56.400234,4.2887363,-14.750526,19.587755,3.374665,1.096552,6.817224,-1.040961,0.3032627,3.3867974,-3.344882,2.0047202,-1.1084142,1.4995667,-2.4467711,-3.2778177,-2.70753,2.865403,-0.22127233,-2.3403993,2.2356455,0.8465382,2.008998,3.8941998,3.855874,6.6889715,6.9548492,5.0815096,6.47402,8.012327,0.2925711,0.58247155,26.813578960114253,14.618973158257047
data/Sad_Female/sad_xn_15.wav,sad,-483.86972,175.64238,-29.646292,54.677216,1.7531737,-5.970511,17.082043,5.471648,-2.2355008,3.7511425,2.3234637,0.9379494,7.865706,-4.423629,0.47276402,0.0035327172,-3.2508302,-2.1183667,-2.1057754,-1.7791388,3.2357056,-2.4499934,2.1513658,3.8252628,-2.6918976,3.5536473,3.3024154,2.1908522,3.1158645,5.556558,4.3351293,4.9550633,6.3425093,0.31146565,0.5316467,26.25704497279879,13.280125875936308
data/Sad_Female/sad_xn_17.wav,sad,-480.75302,170.24518,-39.046906,58.98876,1.8941847,-12.535693,15.757881,10.8250265,3.47049,6.7051277,0.89183706,0.023815999,3.0585234,0.5291748,1.2394009,-0.92038846,-1.637333,2.387048,-5.8295856,-8.057317,5.624076,-0.6216098,-1.7515842,1.745766,-2.1663501,3.4979274,3.9094796,3.3282301,7.49708,12.348446,8.333276,5.461202,5.040434,0.21992259,0.55824965,27.81839985987152,14.062670835220914
data/Sad_Female/sad_xn_16.wav,sad,-481.9957,188.75069,-32.070267,45.154175,-4.4644156,-6.072135,22.06776,9.620129,-5.6933346,10.031599,1.6988794,0.70267063,6.8478317,-3.7200253,3.4298532,-2.567464,-1.5860317,-1.5495172,-2.210348,-5.5422883,1.9706876,1.9727095,0.61656314,3.8079815,2.4299672,3.7584798,3.450339,2.6403575,5.2091722,7.0556226,5.310044,4.690555,3.1877015,0.3456114,0.60093194,27.26754051659143,13.501159743562283
data/Angry_Male/ew_angry-9.wav,angry,-364.48575,137.3627,-21.282549,49.559284,0.69530636,2.366069,15.766755,1.7591199,-10.189143,3.1766424,5.8033066,11.265205,0.7746404,-0.7582331,-2.0882916,2.5642884,-8.859762,-4.4437127,-0.0010683499,-3.5054832,-1.046338,-3.6211238,0.38543135,1.9915677,1.4797478,5.357927,3.4545517,7.1150246,8.015116,10.901627,1.0915372,2.241673,5.566934,0.39851856,0.6211479,22.05618185568449,15.379614191547489
data/Angry_Male/ew_angry-8.wav,angry,-348.0835,134.3098,-10.444605,32.44819,12.127247,1.0222468,12.54114,-8.374827,1.4185001,-1.6568618,4.574582,10.202884,1.2828871,0.23709406,1.0896993,2.7398582,-0.66107905,-5.9404817,-1.0126377,1.3252122,-2.9510977,-2.4292755,1.6303011,-0.69791603,-1.4105161,-0.22736599,-1.6304203,-0.7360182,1.5441669,5.0765104,0.14947434,1.6294632,1.0481652,0.43438298,0.4643563,22.755568487058472,16.783307062994886
data/Angry_Male/ew_angry-13.wav,angry,-292.13278,137.1061,-37.3465,47.981358,-2.3223228,-10.907453,8.586729,-2.6215825,-9.33974,-1.2323362,5.789193,7.7868595,1.7599463,0.13451162,-11.639762,6.4110565,-14.974804,-3.4522789,5.263831,3.1506135,7.1514754,-0.36317366,4.4511275,5.0407133,1.1722407,4.8561063,-1.1272436,1.493092,2.7706547,9.44454,3.5458932,0.9344081,-0.25613117,0.32665902,0.27580515,21.353289596439026,15.96318537628787
data/Angry_Male/ml_angerery-33.wav,angry,-422.58722,105.025085,-6.6212373,15.65004,-7.158548,-0.5980844,4.8254457,-3.4738662,-1.7537831,0.4092262,-5.311286,-0.598769,-5.0534096,-2.471424,-0.7822946,-0.86298084,-3.5687246,-0.8512929,-2.969477,-0.5502349,-3.3394227,0.33447525,-4.1302285,-1.1604296,-4.5336957,-1.6047415,-2.1080801,1.0970916,0.27905494,-2.2492259,0.0078832945,-3.758628,-1.2141662,0.5566388,0.555427,16.80934364936303,14.029397125311823
data/Angry_Male/ml_angerery-27.wav,angry,-367.98328,100.937126,-12.124877,12.768903,-4.0264,-3.1349149,-2.4270434,-0.053168945,-7.004034,2.337273,2.310205,-3.124145,-5.161373,-4.6446686,-2.8183174,0.11711361,-7.214797,-0.11425398,-5.6252975,0.551305,-3.4108384,-1.2386694,-5.5499496,-1.436365,-2.6035173,1.8908242,-3.2614865,-0.23315947,-0.9241224,-4.12029,-1.724553,-4.155668,-0.93114537,0.5767971,0.4407544,15.802640973485275,12.330975765983023
